part_id,stim_src_id,has_bug,stim_order,condition1,condition2,seq_num,duration,exercise,ai,tp_tn,zoom_self,summary_q,summary_q_len,contains_bug_q,bug_desc_q,used_exercise_modif,exercise_disrupt_concentration,exercise_help_concentration,exercise_more_prepared,exercise_less_prepared,read_ai,ai_deceptive,ai_suspicious,ai_confident,ai_dependable,satisfied_ease,satisfied_time,confidence,race/ethnic,gender,occupation,occupation_7_TEXT,um_year,prog_exp_1_to_10,describe_prog_contex,approx_writing_code,level_of_education,days_vigorous,minutes_vigorous,days_moderate,minutes_moderate,days_walking,minutes_walking,hours_sitting,language_at_home,language_prefer_info,how_well_speak_engl,how_well_read_engl,list_languages_1,list_lang_percents_1,list_languages_2,list_lang_percents_2,list_languages_3,list_lang_percents_3,list_languages_4,list_lang_percents_4,list_languages_5,list_lang_percents_5,bug_desc_q_len,file_path,defect_type,method_name,method_loc,file_loc,cyclomatic_compl,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,halstead_time_seconds,halstead_estimated_bugs,project_name
VPF2,12,False,",31_FN,12_FP,18_TP,26,32,9,",exercise_ai,no_exercise_no_ai,2,514.828,True,True,FP,zoom,This method calculates all the cell ranges that need to be merged based on their identical header names across rows and columns. It uses a set to keep track of the processed cells to prevent redundant merging operations.,220.0,Yes,"Towards the end of the function, I think if j == lastRow && i == lastCol(on line 138), then we would want to break out of the loop. Instead this function says to continue.",No,3.0,2.0,2.0,2.0,Yes,2.0,2.0,5.0,4.0,Somewhat disagree,Neither agree nor disagree,3.0,Asian or Pacific Islander,Man,Undergraduate in Computer Science,,4th year,7,"Personal or hobby projects,Coursework or school assignments,Paid internship or jobs,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",2–3 years,"Some college, but no degree",1,60,2,45,7,40,6,Telugu,English,Very well,Very well,English,100,Telugu,0,Hindi,0,Spanish,0,,,171.0,stimuli/clean/fast-excel/ExcelWriteHeadProperty_headCellRangeList.java,,headCellRangeList,48,123,13,62,419,2494.808,53.806,134234.544,7457.475,0.831603,fast-excel
VPF2,18,True,",31_FN,12_FP,18_TP,26,32,9,",exercise_ai,no_exercise_no_ai,3,476.589,True,True,TP,zoom,"This method assigns a WriteHandler to the execution chain based on its type such as CellWriteHandler, RowWriteHandler, SheetWriteHandler and WorkbookWriteHandler. It then handles the execution sequence accordingly.

adds if it is not null, otherwise it just build the chain by adding it to the current list",306.0,Yes,"In lines 449 and 451, ownWorkbookHandlerExecutionChain is being assigned twice, which could result in two instances of ownWorkbookHandlerExecutionChain, which is not what is desired.",No,4.0,2.0,3.0,2.0,Yes,1.0,1.0,5.0,5.0,Somewhat agree,Neither agree nor disagree,4.0,Asian or Pacific Islander,Man,Undergraduate in Computer Science,,4th year,7,"Personal or hobby projects,Coursework or school assignments,Paid internship or jobs,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",2–3 years,"Some college, but no degree",1,60,2,45,7,40,6,Telugu,English,Very well,Very well,English,100,Telugu,0,Hindi,0,Spanish,0,,,182.0,stimuli/defect-seeded/fast-excel/AbstractWriteHolder_buildChain_ExtraStatement.java,ExtraStatement,buildChain,55,408,16,40,286,1522.071,32.727,49813.247,2767.403,0.507357,fast-excel
VPF2,26,False,",31_FN,12_FP,18_TP,26,32,9,",exercise_ai,no_exercise_no_ai,4,534.564,False,False,,zoom,"This method handles saving and updating checkpoint information in a MongoDB Collection. It uses a client session for data consistency. It gets, initialises and updates checkpoints when needed and makes the required changes in the transaction.",242.0,No,,,,,,,,,,,,Disagree,Disagree,4.0,Asian or Pacific Islander,Man,Undergraduate in Computer Science,,4th year,7,"Personal or hobby projects,Coursework or school assignments,Paid internship or jobs,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",2–3 years,"Some college, but no degree",1,60,2,45,7,40,6,Telugu,English,Very well,Very well,English,100,Telugu,0,Hindi,0,Spanish,0,,,,stimuli/clean/spring-ai-alibaba/MongoSaver_put.java,,put,62,207,6,114,559,3819.5855179180894,29.98863636363636,114544.16115665728,6363.564508703182,1.2731951726393635,spring-ai-alibaba
VPF2,32,False,",31_FN,12_FP,18_TP,26,32,9,",exercise_ai,no_exercise_no_ai,5,692.406,False,False,,zoom,This method determines which executor is responsible for selecting the excel files based on their format and whether they are encrypted or not. It first checks for the format of the excel file and if it was in XLS format and if it was encrypted. It tries to analyse and process files in a similar fashion.,305.0,Yes,"In the finally block, poifsFileSystem is closed but is being accessed later in the function. This could lead to resources not being fully available",,,,,,,,,,,Disagree,Disagree,3.0,Asian or Pacific Islander,Man,Undergraduate in Computer Science,,4th year,7,"Personal or hobby projects,Coursework or school assignments,Paid internship or jobs,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",2–3 years,"Some college, but no degree",1,60,2,45,7,40,6,Telugu,English,Very well,Very well,English,100,Telugu,0,Hindi,0,Spanish,0,,,147.0,stimuli/clean/fast-excel/ExcelAnalyserImpl_chooseExcelExecutor.java,,chooseExcelExecutor,46,205,7,69,292,1783.6891413792257,26.0,46375.917675859855,2576.439870881103,0.5945630471264085,fast-excel
VPF2,9,True,",31_FN,12_FP,18_TP,26,32,9,",exercise_ai,no_exercise_no_ai,6,609.649,False,False,,zoom,This method processes writeWorkbookHolder if it meets certain conditions. It first confirms the type of the workbook before proceeding. It then continues its processing and finally decreases the size counter when applicable.,224.0,No,,,,,,,,,,,,Strongly disagree,Strongly disagree,2.0,Asian or Pacific Islander,Man,Undergraduate in Computer Science,,4th year,7,"Personal or hobby projects,Coursework or school assignments,Paid internship or jobs,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",2–3 years,"Some college, but no degree",1,60,2,45,7,40,6,Telugu,English,Very well,Very well,English,100,Telugu,0,Hindi,0,Spanish,0,,,,stimuli/defect-seeded/fast-excel/DimensionWorkbookWriteHandler_afterWorkbookDispose_ExtraStatement.java,ExtraStatement,afterWorkbookDispose,45,66,14,70,284,1740.716,26.0,45258.626,2514.368,0.580239,fast-excel
XMW5,28,False,",28_TN,9_FN,33_FP,29,2,3,",no_exercise_ai,exercise_no_ai,1,898.672,False,True,TN,zoom,Gets the excelheadproperty from the sheetholderparameter and throws error if it is unable to make a new instance of the resultModel. From the headMap checks if certain index is present in the cellDataMap and skips if it is not. Next it converts the particular cellData to a java object and on successful conversion adds it to the dataMap of the resulting model unless it's null. Next it sets the field with the cellData as well. It does it for all indices of headMap,466.0,Yes,"It iterates through the headMap instead of cellDataMap, may miss certain cellData here.",,,,,,Yes,3.0,3.0,3.0,2.0,Neither agree nor disagree,Somewhat agree,3.0,Asian or Pacific Islander,Man,Graduate student in Computer Science,,1st year,7,"Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",Over 9 years,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",4,120,4,120,7,40,12,Bengali,English,Very well,Very well,Bengali,20,Hindi,5,English,75,,,,,87.0,stimuli/clean/fast-excel/ModelBuildEventListener_buildUserModel.java,,buildUserModel,42,150,8,93,350,2288.706,25.224,57730.036,3207.224,0.762902,fast-excel
XMW5,9,True,",28_TN,9_FN,33_FP,29,2,3,",no_exercise_ai,exercise_no_ai,2,855.545,False,True,FN,zoom,Checks if input parameter is not null and the getWorkbook() object is not null as well it is an instance of SXSSFWorkbook. Checks if SheetIndexMap has been initialized or not. Next it iterates through the writeSheetHolderMap and gets each sheet. Gets the headSize from there as well the lastrowindex and updates the sheetsize accordingly,337.0,Yes,"Line 57, it should check for null before class methods are called. Line 56 is repeated again in 60, maybe line 56 should be removed.",,,,,,Yes,2.0,2.0,2.0,2.0,Neither agree nor disagree,Somewhat disagree,4.0,Asian or Pacific Islander,Man,Graduate student in Computer Science,,1st year,7,"Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",Over 9 years,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",4,120,4,120,7,40,12,Bengali,English,Very well,Very well,Bengali,20,Hindi,5,English,75,,,,,132.0,stimuli/defect-seeded/fast-excel/DimensionWorkbookWriteHandler_afterWorkbookDispose_ExtraStatement.java,ExtraStatement,afterWorkbookDispose,45,66,14,70,284,1740.716,26.0,45258.626,2514.368,0.580239,fast-excel
XMW5,33,False,",28_TN,9_FN,33_FP,29,2,3,",no_exercise_ai,exercise_no_ai,3,888.591,False,True,FP,zoom,"Builds a transportBuilder from a object url of the class. Replaces the tool with the current state input parameter. Goes through the input parameter keys. Use the initialized client for tool request. Then goes through and updates the current state, checking for conditions.",273.0,Yes,"Line 111, it was not checked if client object had been properly initialized before calling class functions.",,,,,,Yes,3.0,3.0,2.0,2.0,Somewhat disagree,Somewhat disagree,2.0,Asian or Pacific Islander,Man,Graduate student in Computer Science,,1st year,7,"Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",Over 9 years,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",4,120,4,120,7,40,12,Bengali,English,Very well,Very well,Bengali,20,Hindi,5,English,75,,,,,107.0,stimuli/clean/spring-ai-alibaba/McpNode_apply.java,,apply,61,171,14,108,499,3370.688863579571,36.63636363636364,123489.78291114248,6860.54349506347,1.1235629545265235,spring-ai-alibaba
XMW5,29,False,",28_TN,9_FN,33_FP,29,2,3,",no_exercise_ai,exercise_no_ai,4,847.714,True,False,,zoom,Checks whether analysisCellList is empty or oneRowData is null and gets the keyset from oneRowData. Iterates through analysisCellList and populates whether it's getonlyonevariable or not. Combines all the variables into a single map and writes in cellData. Otherwise creates a CellDataList. Goes through CellDataType and updates CellValueBuild accordingly. Restyles according to fillConfig and disposes cellWriterContext and rowWriterContext after they are done. ,463.0,No,,Yes,2.0,3.0,3.0,3.0,,,,,,Somewhat disagree,Somewhat disagree,2.0,Asian or Pacific Islander,Man,Graduate student in Computer Science,,1st year,7,"Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",Over 9 years,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",4,120,4,120,7,40,12,Bengali,English,Very well,Very well,Bengali,20,Hindi,5,English,75,,,,,,stimuli/clean/fast-excel/ExcelWriteFillExecutor_doFill.java,,doFill,96,532,17,134,741,5235.972,43.608,228329.45,12684.969,1.745324,fast-excel
XMW5,2,True,",28_TN,9_FN,33_FP,29,2,3,",no_exercise_ai,exercise_no_ai,5,713.559,True,False,,zoom,Gets the embeddingmodelname and the retriever options from input parameters. Based on the retriever options gets a new upsert pipeline request retriever configuration which is further used to initialize an instance of a new upsert pipeline request.,248.0,Yes,"After each object initializations, it should check if it has been properly initialized. ",Yes,2.0,2.0,3.0,3.0,,,,,,Somewhat disagree,Somewhat disagree,2.0,Asian or Pacific Islander,Man,Graduate student in Computer Science,,1st year,7,"Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",Over 9 years,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",4,120,4,120,7,40,12,Bengali,English,Very well,Very well,Bengali,20,Hindi,5,English,75,,,,,88.0,stimuli/defect-seeded/spring-ai-alibaba/DashScopeApi_upsertPipeline_UninitializedVariable.java,UninitializedVariable,upsertPipeline,62,960,9,119,533,3674.938,23.599,86724.706,4818.039,1.224979,spring-ai-alibaba
XMW5,3,True,",28_TN,9_FN,33_FP,29,2,3,",no_exercise_ai,exercise_no_ai,6,634.029,True,False,,zoom,"Checks if the finished parameter has already been set and then goes ahead and finishes the job. If analysis conntext and it's parameter readworkbookholder is unset then there is nothing more to be done and it returns. Checks if readworkbookholder cache is remaining and destroys it accordingly. Next it reverts the state of the OpcPackage, closes the PoifsFileSystem, cvParser, InputStream and deletes any tempfile. Finally calls function to clearEncryption and to remove local thread cache. In each step it records throwable error if step fails using try-catch exception blocks.",579.0,Yes,"The throwable parameter gets updated at each step, we don't get what is the error in each. There is no try-catch block protecting clearEncrypt03 and removeThreadLocalCache functions.",Yes,2.0,2.0,3.0,3.0,,,,,,Somewhat disagree,Somewhat disagree,5.0,Asian or Pacific Islander,Man,Graduate student in Computer Science,,1st year,7,"Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",Over 9 years,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",4,120,4,120,7,40,12,Bengali,English,Very well,Very well,Bengali,20,Hindi,5,English,75,,,,,182.0,stimuli/defect-seeded/fast-excel/ExcelAnalyserImpl_finish_OrToAnd.java,OrToAnd,finish,63,205,22,50,361,2037.432,36.931,75244.475,4180.249,0.679144,fast-excel
KCL4,12,False,",12,2,1,33_FP,3_TP,13_FP,",exercise_no_ai,no_exercise_ai,1,1825.183,True,False,,zoom,"This code iterates through indices i in a list of Excel Heads. A hashset is used to record already set column row pairs. A list of names for each head is retrieved using getHeadNameList. A nested loop iterates through indices j in this list of names. If i and j are in the set of already set pairs, the current iteration is skipped. Two additional nested loops iterate 1. through the columns k past i, checking if the head name in this column at row j is equal to the head name at column i and row j, and if the pair is not already set. If both are true, then this value k is stored as the last column, and the pair is marked as set. If not, then the loop is broken. 2. through the rows k past j, and then within this loop through the columns l starting from i to the previously stored value of k. The same condition as before is checked using l and the new k. If true, the pair l and k are marked as set but using a temp range which prevents their addition from interfering with the loop. If false, the loop iterating variable k is broken. If the loop iterating variable l finishes without reaching this break, the value k is stored as the last row and the temporarily stored set of set pairs is added to the existing set. After both of these loops, if the values of last column and last row have changed, then the cell range of j to the last row and i to the last column are added to a cell range list.",1404.0,No,,No,3.0,2.0,2.0,4.0,,,,,,Somewhat disagree,Neither agree nor disagree,4.0,White or Caucasian,Man,Graduate student in Computer Science,,2nd year,8,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",Over 9 years,Bachelor’s degree,2,60,0,0,4,30,7,English,English,Very well,Very well,English,100,,,,,,,,,,stimuli/clean/fast-excel/ExcelWriteHeadProperty_headCellRangeList.java,,headCellRangeList,48,123,13,62,419,2494.808,53.806,134234.544,7457.475,0.831603,fast-excel
